text_id,song_id,corpus,category,presence,density
k00008,58339466-2de5-4409-b,korean,instrumentation,1,0.2857142857142857
k00008,58339466-2de5-4409-b,korean,timbre,1,0.1428571428571428
k00008,58339466-2de5-4409-b,korean,function,0,0.0
k00008,58339466-2de5-4409-b,korean,theory,1,0.4285714285714285
k00008,58339466-2de5-4409-b,korean,story,0,0.0
k00009,72dda986-55c6-450e-8,korean,genre,0,0.0
k00009,72dda986-55c6-450e-8,korean,mood,0,0.0
k00009,72dda986-55c6-450e-8,korean,instrumentation,1,0.1666666666666666
k00009,72dda986-55c6-450e-8,korean,timbre,0,0.0
k00009,72dda986-55c6-450e-8,korean,function,0,0.0
k00009,72dda986-55c6-450e-8,korean,theory,1,0.6666666666666666
k00009,72dda986-55c6-450e-8,korean,story,1,0.1666666666666666
k00010,bc812733-b45b-4d2b-9,korean,genre,0,0.0
k00010,bc812733-b45b-4d2b-9,korean,mood,1,0.1428571428571428
k00010,bc812733-b45b-4d2b-9,korean,instrumentation,1,0.2857142857142857
k00010,bc812733-b45b-4d2b-9,korean,timbre,1,0.1428571428571428
k00010,bc812733-b45b-4d2b-9,korean,function,0,0.0
k00010,bc812733-b45b-4d2b-9,korean,theory,1,0.4285714285714285
k00010,bc812733-b45b-4d2b-9,korean,story,0,0.0
k00011,9c7e479a-5c4d-46d9-8,korean,genre,1,0.1111111111111111
k00011,9c7e479a-5c4d-46d9-8,korean,mood,1,0.3333333333333333
k00011,9c7e479a-5c4d-46d9-8,korean,instrumentation,1,0.2222222222222222
k00011,9c7e479a-5c4d-46d9-8,korean,timbre,1,0.1111111111111111
k00011,9c7e479a-5c4d-46d9-8,korean,function,1,0.1111111111111111
k00011,9c7e479a-5c4d-46d9-8,korean,theory,1,0.1111111111111111
k00011,9c7e479a-5c4d-46d9-8,korean,story,0,0.0
k00012,813d9197-3774-4fbd-9,korean,genre,1,0.2857142857142857
k00012,813d9197-3774-4fbd-9,korean,mood,1,0.1428571428571428
k00012,813d9197-3774-4fbd-9,korean,instrumentation,1,0.2857142857142857
k00012,813d9197-3774-4fbd-9,korean,timbre,1,0.1428571428571428
k00012,813d9197-3774-4fbd-9,korean,function,0,0.0
k00012,813d9197-3774-4fbd-9,korean,theory,1,0.1428571428571428
k00012,813d9197-3774-4fbd-9,korean,story,0,0.0
k00013,6cff0016-0d2e-4199-9,korean,genre,1,0.2
k00013,6cff0016-0d2e-4199-9,korean,mood,1,0.2
k00013,6cff0016-0d2e-4199-9,korean,instrumentation,1,0.4
k00013,6cff0016-0d2e-4199-9,korean,timbre,1,0.2
k00013,6cff0016-0d2e-4199-9,korean,function,0,0.0
k00013,6cff0016-0d2e-4199-9,korean,theory,0,0.0
k00013,6cff0016-0d2e-4199-9,korean,story,0,0.0
k00014,6fdab3ec-7a58-4272-8,korean,genre,0,0.0
k00014,6fdab3ec-7a58-4272-8,korean,mood,1,0.1428571428571428
k00014,6fdab3ec-7a58-4272-8,korean,instrumentation,1,0.2857142857142857
k00014,6fdab3ec-7a58-4272-8,korean,timbre,1,0.2857142857142857
k00014,6fdab3ec-7a58-4272-8,korean,function,1,0.1428571428571428
k00014,6fdab3ec-7a58-4272-8,korean,theory,1,0.1428571428571428
k00014,6fdab3ec-7a58-4272-8,korean,story,0,0.0
k00015,7536c885-e926-4f7e-b,korean,genre,1,0.25
k00015,7536c885-e926-4f7e-b,korean,mood,1,0.125
k00015,7536c885-e926-4f7e-b,korean,instrumentation,1,0.375
k00015,7536c885-e926-4f7e-b,korean,timbre,1,0.125
k00015,7536c885-e926-4f7e-b,korean,function,0,0.0
k00015,7536c885-e926-4f7e-b,korean,theory,1,0.125
k00015,7536c885-e926-4f7e-b,korean,story,0,0.0
k00016,291b2f9c-c41b-4ab8-9,korean,genre,1,0.125
k00016,291b2f9c-c41b-4ab8-9,korean,mood,1,0.25
k00016,291b2f9c-c41b-4ab8-9,korean,instrumentation,1,0.375
k00016,291b2f9c-c41b-4ab8-9,korean,timbre,0,0.0
k00016,291b2f9c-c41b-4ab8-9,korean,function,0,0.0
k00016,291b2f9c-c41b-4ab8-9,korean,theory,1,0.25
k00016,291b2f9c-c41b-4ab8-9,korean,story,0,0.0
k00017,4ae99a8d-f134-4966-a,korean,genre,1,0.1666666666666666
k00017,4ae99a8d-f134-4966-a,korean,mood,1,0.3333333333333333
k00017,4ae99a8d-f134-4966-a,korean,instrumentation,1,0.5
k00017,4ae99a8d-f134-4966-a,korean,timbre,0,0.0
k00017,4ae99a8d-f134-4966-a,korean,function,0,0.0
k00017,4ae99a8d-f134-4966-a,korean,theory,0,0.0
k00017,4ae99a8d-f134-4966-a,korean,story,0,0.0
k00018,4cd02c55-36e8-46dd-9,korean,genre,1,0.1428571428571428
k00018,4cd02c55-36e8-46dd-9,korean,mood,1,0.1428571428571428
k00018,4cd02c55-36e8-46dd-9,korean,instrumentation,1,0.4285714285714285
k00018,4cd02c55-36e8-46dd-9,korean,timbre,1,0.2857142857142857
k00018,4cd02c55-36e8-46dd-9,korean,function,0,0.0
k00018,4cd02c55-36e8-46dd-9,korean,theory,0,0.0
k00018,4cd02c55-36e8-46dd-9,korean,story,0,0.0
k00019,8b21762a-c0c3-449e-8,korean,genre,1,0.1666666666666666
k00019,8b21762a-c0c3-449e-8,korean,mood,1,0.3333333333333333
k00019,8b21762a-c0c3-449e-8,korean,instrumentation,0,0.0
k00019,8b21762a-c0c3-449e-8,korean,timbre,0,0.0
k00019,8b21762a-c0c3-449e-8,korean,function,0,0.0
k00019,8b21762a-c0c3-449e-8,korean,theory,0,0.0
k00019,8b21762a-c0c3-449e-8,korean,story,1,0.5
k00020,97e26fe2-d45a-46b2-8,korean,genre,0,0.0
k00020,97e26fe2-d45a-46b2-8,korean,mood,1,0.1666666666666666
k00020,97e26fe2-d45a-46b2-8,korean,instrumentation,1,0.1666666666666666
k00020,97e26fe2-d45a-46b2-8,korean,timbre,1,0.3333333333333333
k00020,97e26fe2-d45a-46b2-8,korean,function,0,0.0
k00020,97e26fe2-d45a-46b2-8,korean,theory,1,0.1666666666666666
k00020,97e26fe2-d45a-46b2-8,korean,story,1,0.1666666666666666
k00021,788859af-9004-4587-b,korean,genre,0,0.0
k00021,788859af-9004-4587-b,korean,mood,1,0.1666666666666666
k00021,788859af-9004-4587-b,korean,instrumentation,1,0.3333333333333333
k00021,788859af-9004-4587-b,korean,timbre,1,0.1666666666666666
k00021,788859af-9004-4587-b,korean,function,0,0.0
k00021,788859af-9004-4587-b,korean,theory,1,0.1666666666666666
k00021,788859af-9004-4587-b,korean,story,1,0.1666666666666666
k00022,55300023-5c40-490e-9,korean,genre,1,0.1111111111111111
k00022,55300023-5c40-490e-9,korean,mood,1,0.1111111111111111
k00022,55300023-5c40-490e-9,korean,instrumentation,1,0.2222222222222222
k00022,55300023-5c40-490e-9,korean,timbre,1,0.1111111111111111
k00022,55300023-5c40-490e-9,korean,function,1,0.3333333333333333
k00022,55300023-5c40-490e-9,korean,theory,1,0.1111111111111111
k00022,55300023-5c40-490e-9,korean,story,0,0.0
k00023,6067225b-504a-46e1-8,korean,genre,1,0.2
k00023,6067225b-504a-46e1-8,korean,mood,0,0.0
k00023,6067225b-504a-46e1-8,korean,instrumentation,0,0.0
k00023,6067225b-504a-46e1-8,korean,timbre,0,0.0
k00023,6067225b-504a-46e1-8,korean,function,0,0.0
k00023,6067225b-504a-46e1-8,korean,theory,1,0.4
k00023,6067225b-504a-46e1-8,korean,story,1,0.4
k00024,304f77ae-6961-4c73-b,korean,genre,1,0.1428571428571428
k00024,304f77ae-6961-4c73-b,korean,mood,1,0.1428571428571428
k00024,304f77ae-6961-4c73-b,korean,instrumentation,0,0.0
k00024,304f77ae-6961-4c73-b,korean,timbre,1,0.1428571428571428
k00024,304f77ae-6961-4c73-b,korean,function,1,0.1428571428571428
k00024,304f77ae-6961-4c73-b,korean,theory,1,0.4285714285714285
k00024,304f77ae-6961-4c73-b,korean,story,0,0.0
k00025,42ef4a9a-164f-480e-9,korean,genre,0,0.0
k00025,42ef4a9a-164f-480e-9,korean,mood,1,0.2857142857142857
k00025,42ef4a9a-164f-480e-9,korean,instrumentation,1,0.2857142857142857
k00025,42ef4a9a-164f-480e-9,korean,timbre,1,0.1428571428571428
k00025,42ef4a9a-164f-480e-9,korean,function,0,0.0
k00025,42ef4a9a-164f-480e-9,korean,theory,1,0.2857142857142857
k00025,42ef4a9a-164f-480e-9,korean,story,0,0.0
k00026,45aa2509-8554-4bf3-8,korean,genre,1,0.1111111111111111
k00026,45aa2509-8554-4bf3-8,korean,mood,1,0.1111111111111111
k00026,45aa2509-8554-4bf3-8,korean,instrumentation,1,0.3333333333333333
k00026,45aa2509-8554-4bf3-8,korean,timbre,1,0.2222222222222222
k00026,45aa2509-8554-4bf3-8,korean,function,1,0.1111111111111111
k00026,45aa2509-8554-4bf3-8,korean,theory,0,0.0
k00026,45aa2509-8554-4bf3-8,korean,story,1,0.1111111111111111
k00027,04834f9a-eb2e-48b4-9,korean,genre,1,0.1
k00027,04834f9a-eb2e-48b4-9,korean,mood,1,0.1
k00027,04834f9a-eb2e-48b4-9,korean,instrumentation,1,0.3
k00027,04834f9a-eb2e-48b4-9,korean,timbre,1,0.2
k00027,04834f9a-eb2e-48b4-9,korean,function,0,0.0
k00027,04834f9a-eb2e-48b4-9,korean,theory,1,0.2
k00027,04834f9a-eb2e-48b4-9,korean,story,1,0.1
k00028,0e4f6e42-e8a1-4618-9,korean,genre,1,0.1428571428571428
k00028,0e4f6e42-e8a1-4618-9,korean,mood,1,0.4285714285714285
k00028,0e4f6e42-e8a1-4618-9,korean,instrumentation,1,0.1428571428571428
k00028,0e4f6e42-e8a1-4618-9,korean,timbre,0,0.0
k00028,0e4f6e42-e8a1-4618-9,korean,function,0,0.0
k00028,0e4f6e42-e8a1-4618-9,korean,theory,0,0.0
k00028,0e4f6e42-e8a1-4618-9,korean,story,1,0.2857142857142857
k00029,ee070cac-0af1-4d86-9,korean,genre,1,0.2
k00029,ee070cac-0af1-4d86-9,korean,mood,0,0.0
k00029,ee070cac-0af1-4d86-9,korean,instrumentation,1,0.6
k00029,ee070cac-0af1-4d86-9,korean,timbre,0,0.0
k00029,ee070cac-0af1-4d86-9,korean,function,0,0.0
k00029,ee070cac-0af1-4d86-9,korean,theory,1,0.2
k00029,ee070cac-0af1-4d86-9,korean,story,0,0.0
k00030,e66caf62-70ce-418a-8,korean,genre,1,0.1666666666666666
k00030,e66caf62-70ce-418a-8,korean,mood,1,0.1666666666666666
k00030,e66caf62-70ce-418a-8,korean,instrumentation,1,0.1666666666666666
k00030,e66caf62-70ce-418a-8,korean,timbre,1,0.1666666666666666
k00030,e66caf62-70ce-418a-8,korean,function,0,0.0
k00030,e66caf62-70ce-418a-8,korean,theory,1,0.1666666666666666
k00030,e66caf62-70ce-418a-8,korean,story,1,0.1666666666666666
k00031,e0aea9d2-f3fe-4e97-a,korean,genre,1,0.4285714285714285
k00031,e0aea9d2-f3fe-4e97-a,korean,mood,0,0.0
k00031,e0aea9d2-f3fe-4e97-a,korean,instrumentation,1,0.1428571428571428
k00031,e0aea9d2-f3fe-4e97-a,korean,timbre,0,0.0
k00031,e0aea9d2-f3fe-4e97-a,korean,function,0,0.0
k00031,e0aea9d2-f3fe-4e97-a,korean,theory,1,0.1428571428571428
k00031,e0aea9d2-f3fe-4e97-a,korean,story,1,0.2857142857142857
k00032,86bd408c-0cf2-4f86-a,korean,genre,1,0.2
k00032,86bd408c-0cf2-4f86-a,korean,mood,1,0.2
k00032,86bd408c-0cf2-4f86-a,korean,instrumentation,0,0.0
k00032,86bd408c-0cf2-4f86-a,korean,timbre,0,0.0
k00032,86bd408c-0cf2-4f86-a,korean,function,1,0.2
k00032,86bd408c-0cf2-4f86-a,korean,theory,1,0.4
k00032,86bd408c-0cf2-4f86-a,korean,story,0,0.0
k00033,82297794-bd7d-4718-9,korean,genre,0,0.0
k00033,82297794-bd7d-4718-9,korean,mood,1,0.2857142857142857
k00033,82297794-bd7d-4718-9,korean,instrumentation,1,0.4285714285714285
k00033,82297794-bd7d-4718-9,korean,timbre,0,0.0
k00033,82297794-bd7d-4718-9,korean,function,1,0.1428571428571428
k00033,82297794-bd7d-4718-9,korean,theory,1,0.1428571428571428
k00033,82297794-bd7d-4718-9,korean,story,0,0.0
k00034,75bc4c3d-4d24-4d21-a,korean,genre,1,0.2
k00034,75bc4c3d-4d24-4d21-a,korean,mood,1,0.2
k00034,75bc4c3d-4d24-4d21-a,korean,instrumentation,0,0.0
k00034,75bc4c3d-4d24-4d21-a,korean,timbre,0,0.0
k00034,75bc4c3d-4d24-4d21-a,korean,function,1,0.4
k00034,75bc4c3d-4d24-4d21-a,korean,theory,1,0.2
k00034,75bc4c3d-4d24-4d21-a,korean,story,0,0.0
k00035,6dfa3eea-e6cf-46fb-a,korean,genre,1,0.3333333333333333
k00035,6dfa3eea-e6cf-46fb-a,korean,mood,1,0.3333333333333333
k00035,6dfa3eea-e6cf-46fb-a,korean,instrumentation,0,0.0
k00035,6dfa3eea-e6cf-46fb-a,korean,timbre,0,0.0
k00035,6dfa3eea-e6cf-46fb-a,korean,function,0,0.0
k00035,6dfa3eea-e6cf-46fb-a,korean,theory,0,0.0
k00035,6dfa3eea-e6cf-46fb-a,korean,story,1,0.3333333333333333
k00036,754c7a3c-64af-4a19-8,korean,genre,1,0.1428571428571428
k00036,754c7a3c-64af-4a19-8,korean,mood,1,0.1428571428571428
k00036,754c7a3c-64af-4a19-8,korean,instrumentation,1,0.4285714285714285
k00036,754c7a3c-64af-4a19-8,korean,timbre,1,0.1428571428571428
k00036,754c7a3c-64af-4a19-8,korean,function,0,0.0
k00036,754c7a3c-64af-4a19-8,korean,theory,1,0.1428571428571428
k00036,754c7a3c-64af-4a19-8,korean,story,0,0.0
k00037,33858c28-6c40-43d6-9,korean,genre,0,0.0
k00037,33858c28-6c40-43d6-9,korean,mood,0,0.0
k00037,33858c28-6c40-43d6-9,korean,instrumentation,1,0.25
k00037,33858c28-6c40-43d6-9,korean,timbre,0,0.0
k00037,33858c28-6c40-43d6-9,korean,function,1,0.25
k00037,33858c28-6c40-43d6-9,korean,theory,1,0.25
k00037,33858c28-6c40-43d6-9,korean,story,1,0.25
k00038,3a5cb7e8-d45f-481e-b,korean,genre,0,0.0
k00038,3a5cb7e8-d45f-481e-b,korean,mood,1,0.2
k00038,3a5cb7e8-d45f-481e-b,korean,instrumentation,1,0.2
k00038,3a5cb7e8-d45f-481e-b,korean,timbre,1,0.2
k00038,3a5cb7e8-d45f-481e-b,korean,function,1,0.2
k00038,3a5cb7e8-d45f-481e-b,korean,theory,1,0.2
k00038,3a5cb7e8-d45f-481e-b,korean,story,0,0.0
k00039,c7af0ea9-f546-4f26-b,korean,genre,1,0.1666666666666666
k00039,c7af0ea9-f546-4f26-b,korean,mood,1,0.1666666666666666
k00039,c7af0ea9-f546-4f26-b,korean,instrumentation,1,0.3333333333333333
k00039,c7af0ea9-f546-4f26-b,korean,timbre,0,0.0
k00039,c7af0ea9-f546-4f26-b,korean,function,0,0.0
k00039,c7af0ea9-f546-4f26-b,korean,theory,1,0.3333333333333333
k00039,c7af0ea9-f546-4f26-b,korean,story,0,0.0
k00040,b81b00c3-f3c4-4ba7-8,korean,genre,1,0.2
k00040,b81b00c3-f3c4-4ba7-8,korean,mood,0,0.0
k00040,b81b00c3-f3c4-4ba7-8,korean,instrumentation,1,0.2
k00040,b81b00c3-f3c4-4ba7-8,korean,timbre,1,0.2
k00040,b81b00c3-f3c4-4ba7-8,korean,function,0,0.0
k00040,b81b00c3-f3c4-4ba7-8,korean,theory,1,0.4
k00040,b81b00c3-f3c4-4ba7-8,korean,story,0,0.0
k00041,ae86cd19-fca5-4ad7-b,korean,genre,0,0.0
k00041,ae86cd19-fca5-4ad7-b,korean,mood,1,0.1666666666666666
k00041,ae86cd19-fca5-4ad7-b,korean,instrumentation,1,0.1666666666666666
k00041,ae86cd19-fca5-4ad7-b,korean,timbre,1,0.3333333333333333
k00041,ae86cd19-fca5-4ad7-b,korean,function,1,0.1666666666666666
k00041,ae86cd19-fca5-4ad7-b,korean,theory,0,0.0
k00041,ae86cd19-fca5-4ad7-b,korean,story,1,0.1666666666666666
k00042,5de77170-9628-498c-8,korean,genre,1,0.1
k00042,5de77170-9628-498c-8,korean,mood,1,0.1
k00042,5de77170-9628-498c-8,korean,instrumentation,1,0.6
k00042,5de77170-9628-498c-8,korean,timbre,1,0.2
k00042,5de77170-9628-498c-8,korean,function,0,0.0
k00042,5de77170-9628-498c-8,korean,theory,0,0.0
k00042,5de77170-9628-498c-8,korean,story,0,0.0
k00043,61375a85-29d0-4b45-9,korean,genre,0,0.0
k00043,61375a85-29d0-4b45-9,korean,mood,1,0.25
k00043,61375a85-29d0-4b45-9,korean,instrumentation,1,0.75
k00043,61375a85-29d0-4b45-9,korean,timbre,0,0.0
k00043,61375a85-29d0-4b45-9,korean,function,0,0.0
k00043,61375a85-29d0-4b45-9,korean,theory,0,0.0
k00043,61375a85-29d0-4b45-9,korean,story,0,0.0
k00044,754ad4a8-b85d-430a-8,korean,genre,1,0.1111111111111111
k00044,754ad4a8-b85d-430a-8,korean,mood,1,0.1111111111111111
k00044,754ad4a8-b85d-430a-8,korean,instrumentation,1,0.4444444444444444
k00044,754ad4a8-b85d-430a-8,korean,timbre,1,0.1111111111111111
k00044,754ad4a8-b85d-430a-8,korean,function,0,0.0
k00044,754ad4a8-b85d-430a-8,korean,theory,1,0.2222222222222222
k00044,754ad4a8-b85d-430a-8,korean,story,0,0.0
k00045,31e86412-c270-4bcb-8,korean,genre,1,0.1666666666666666
k00045,31e86412-c270-4bcb-8,korean,mood,1,0.1666666666666666
k00045,31e86412-c270-4bcb-8,korean,instrumentation,1,0.5
k00045,31e86412-c270-4bcb-8,korean,timbre,0,0.0
k00045,31e86412-c270-4bcb-8,korean,function,0,0.0
k00045,31e86412-c270-4bcb-8,korean,theory,1,0.1666666666666666
k00045,31e86412-c270-4bcb-8,korean,story,0,0.0
k00046,0f2e29c0-780e-45ae-b,korean,genre,1,0.1666666666666666
k00046,0f2e29c0-780e-45ae-b,korean,mood,1,0.1666666666666666
k00046,0f2e29c0-780e-45ae-b,korean,instrumentation,1,0.1666666666666666
k00046,0f2e29c0-780e-45ae-b,korean,timbre,1,0.1666666666666666
k00046,0f2e29c0-780e-45ae-b,korean,function,0,0.0
k00046,0f2e29c0-780e-45ae-b,korean,theory,1,0.3333333333333333
k00046,0f2e29c0-780e-45ae-b,korean,story,0,0.0
k00047,1fcc61c5-7033-469e-9,korean,genre,0,0.0
k00047,1fcc61c5-7033-469e-9,korean,mood,1,0.2
k00047,1fcc61c5-7033-469e-9,korean,instrumentation,1,0.2
k00047,1fcc61c5-7033-469e-9,korean,timbre,1,0.4
k00047,1fcc61c5-7033-469e-9,korean,function,0,0.0
k00047,1fcc61c5-7033-469e-9,korean,theory,1,0.2
k00047,1fcc61c5-7033-469e-9,korean,story,0,0.0
k00048,1fce4fac-fe02-42f3-9,korean,genre,1,0.2
k00048,1fce4fac-fe02-42f3-9,korean,mood,1,0.2
k00048,1fce4fac-fe02-42f3-9,korean,instrumentation,0,0.0
k00048,1fce4fac-fe02-42f3-9,korean,timbre,1,0.2
k00048,1fce4fac-fe02-42f3-9,korean,function,1,0.2
k00048,1fce4fac-fe02-42f3-9,korean,theory,0,0.0
k00048,1fce4fac-fe02-42f3-9,korean,story,1,0.2
k00049,e7de29c9-e9dd-4a06-a,korean,genre,0,0.0
k00049,e7de29c9-e9dd-4a06-a,korean,mood,1,0.2
k00049,e7de29c9-e9dd-4a06-a,korean,instrumentation,1,0.2
k00049,e7de29c9-e9dd-4a06-a,korean,timbre,0,0.0
k00049,e7de29c9-e9dd-4a06-a,korean,function,1,0.2
k00049,e7de29c9-e9dd-4a06-a,korean,theory,1,0.2
k00049,e7de29c9-e9dd-4a06-a,korean,story,1,0.2
k00050,be9d0001-9386-4d1a-b,korean,genre,1,0.1666666666666666
k00050,be9d0001-9386-4d1a-b,korean,mood,0,0.0
k00050,be9d0001-9386-4d1a-b,korean,instrumentation,1,0.3333333333333333
k00050,be9d0001-9386-4d1a-b,korean,timbre,0,0.0
k00050,be9d0001-9386-4d1a-b,korean,function,0,0.0
k00050,be9d0001-9386-4d1a-b,korean,theory,1,0.5
k00050,be9d0001-9386-4d1a-b,korean,story,0,0.0
k00051,b63b2d28-ca13-4ae8-b,korean,genre,0,0.0
k00051,b63b2d28-ca13-4ae8-b,korean,mood,1,0.2
k00051,b63b2d28-ca13-4ae8-b,korean,instrumentation,0,0.0
k00051,b63b2d28-ca13-4ae8-b,korean,timbre,1,0.2
k00051,b63b2d28-ca13-4ae8-b,korean,function,1,0.4
k00051,b63b2d28-ca13-4ae8-b,korean,theory,1,0.2
k00051,b63b2d28-ca13-4ae8-b,korean,story,0,0.0
k00052,a6971245-b52e-472d-a,korean,genre,0,0.0
k00052,a6971245-b52e-472d-a,korean,mood,0,0.0
k00052,a6971245-b52e-472d-a,korean,instrumentation,1,0.6
k00052,a6971245-b52e-472d-a,korean,timbre,1,0.4
k00052,a6971245-b52e-472d-a,korean,function,0,0.0
k00052,a6971245-b52e-472d-a,korean,theory,0,0.0
k00052,a6971245-b52e-472d-a,korean,story,0,0.0
k00053,9481c38d-df7b-42cc-b,korean,genre,0,0.0
k00053,9481c38d-df7b-42cc-b,korean,mood,1,0.3333333333333333
k00053,9481c38d-df7b-42cc-b,korean,instrumentation,0,0.0
k00053,9481c38d-df7b-42cc-b,korean,timbre,0,0.0
k00053,9481c38d-df7b-42cc-b,korean,function,1,0.3333333333333333
k00053,9481c38d-df7b-42cc-b,korean,theory,1,0.3333333333333333
k00053,9481c38d-df7b-42cc-b,korean,story,0,0.0
k00054,8138a78a-f4ba-4f69-b,korean,genre,1,0.2
k00054,8138a78a-f4ba-4f69-b,korean,mood,1,0.2
k00054,8138a78a-f4ba-4f69-b,korean,instrumentation,0,0.0
k00054,8138a78a-f4ba-4f69-b,korean,timbre,0,0.0
k00054,8138a78a-f4ba-4f69-b,korean,function,1,0.2
k00054,8138a78a-f4ba-4f69-b,korean,theory,1,0.2
k00054,8138a78a-f4ba-4f69-b,korean,story,1,0.2
k00055,7606dd90-1f55-4f82-8,korean,genre,1,0.3333333333333333
k00055,7606dd90-1f55-4f82-8,korean,mood,0,0.0
k00055,7606dd90-1f55-4f82-8,korean,instrumentation,1,0.1666666666666666
k00055,7606dd90-1f55-4f82-8,korean,timbre,0,0.0
k00055,7606dd90-1f55-4f82-8,korean,function,0,0.0
k00055,7606dd90-1f55-4f82-8,korean,theory,1,0.5
k00055,7606dd90-1f55-4f82-8,korean,story,0,0.0
k00056,6eec1cc9-81f9-40d3-9,korean,genre,1,0.1666666666666666
k00056,6eec1cc9-81f9-40d3-9,korean,mood,0,0.0
k00056,6eec1cc9-81f9-40d3-9,korean,instrumentation,1,0.3333333333333333
k00056,6eec1cc9-81f9-40d3-9,korean,timbre,1,0.1666666666666666
k00056,6eec1cc9-81f9-40d3-9,korean,function,0,0.0
k00056,6eec1cc9-81f9-40d3-9,korean,theory,0,0.0
k00056,6eec1cc9-81f9-40d3-9,korean,story,1,0.3333333333333333
k00057,42f15631-a541-4b30-8,korean,genre,0,0.0
k00057,42f15631-a541-4b30-8,korean,mood,1,0.25
k00057,42f15631-a541-4b30-8,korean,instrumentation,1,0.5
k00057,42f15631-a541-4b30-8,korean,timbre,0,0.0
k00057,42f15631-a541-4b30-8,korean,function,1,0.25
k00057,42f15631-a541-4b30-8,korean,theory,0,0.0
k00057,42f15631-a541-4b30-8,korean,story,0,0.0
k00058,25e7176b-dcd9-4b4b-8,korean,genre,0,0.0
k00058,25e7176b-dcd9-4b4b-8,korean,mood,1,0.25
